"Planning_Area","Subzone","Subzone_Lat","Subzone_Long","Hospital_Polyclinic","Hospital_Polyclinic_Lat","Hospital_Polyclinic_Long","Distance_km"
"Novena","Balestier",1.325513456,103.8510674,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,0.727117298192401
"Novena","Balestier",1.325513456,103.8510674,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,1.30811886848784
"Novena","Balestier",1.325513456,103.8510674,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,1.35591114844341
"Novena","Balestier",1.325513456,103.8510674,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,1.70501327139581
"Novena","Balestier",1.325513456,103.8510674,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,4.07314114363381
"Novena","Dunearn",1.326189834,103.8200696,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.91143131822939
"Novena","Dunearn",1.326189834,103.8200696,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.45915829535165
"Novena","Dunearn",1.326189834,103.8200696,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,3.67645561698287
"Novena","Dunearn",1.326189834,103.8200696,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,4.42974089153224
"Novena","Dunearn",1.326189834,103.8200696,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,4.45445398404642
"Novena","Malcolm",1.323127709,103.8339499,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,1.33404497227421
"Novena","Malcolm",1.323127709,103.8339499,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.00763412843134
"Novena","Malcolm",1.323127709,103.8339499,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,2.87471782879433
"Novena","Malcolm",1.323127709,103.8339499,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,3.06980139873329
"Novena","Malcolm",1.323127709,103.8339499,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,4.50171741547883
"Novena","Moulmein",1.317644217,103.8428202,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,0.551378730579977
"Novena","Moulmein",1.317644217,103.8428202,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0.903618957172823
"Novena","Moulmein",1.317644217,103.8428202,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,1.80497353463895
"Novena","Moulmein",1.317644217,103.8428202,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,2.61978175307603
"Novena","Moulmein",1.317644217,103.8428202,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,4.20723576610254
"Novena","Mount Pleasant",1.333820565,103.8289634,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.31921338752373
"Novena","Mount Pleasant",1.333820565,103.8289634,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.26351080151934
"Novena","Mount Pleasant",1.333820565,103.8289634,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,3.33821763919113
"Novena","Mount Pleasant",1.333820565,103.8289634,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.83854867890165
"Novena","Mount Pleasant",1.333820565,103.8289634,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,4.89714422046987
"Orchard","Boulevard",1.305372768,103.8325721,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,1.71671135609243
"Orchard","Boulevard",1.305372768,103.8325721,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.32864098519984
"Orchard","Boulevard",1.305372768,103.8325721,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,2.87793462310712
"Orchard","Boulevard",1.305372768,103.8325721,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,2.89374862448308
"Orchard","Boulevard",1.305372768,103.8325721,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,2.91643986349358
"Orchard","Somerset",1.300624802,103.8386633,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,1.45938035828803
"Orchard","Somerset",1.300624802,103.8386633,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,2.29570540173616
"Orchard","Somerset",1.300624802,103.8386633,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,2.34025890147224
"Orchard","Somerset",1.300624802,103.8386633,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.46228470328575
"Orchard","Somerset",1.300624802,103.8386633,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,2.89632588172248
"Orchard","Tanglin",1.304818616,103.8257966,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.4531366468515
"Orchard","Tanglin",1.304818616,103.8257966,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,2.46347057472468
"Orchard","Tanglin",1.304818616,103.8257966,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,2.77122861884407
"Orchard","Tanglin",1.304818616,103.8257966,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.90499788931888
"Orchard","Tanglin",1.304818616,103.8257966,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,3.04611385802804
"Outram","China Square",1.28438643,103.8468833,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0.988272596429385
"Outram","China Square",1.28438643,103.8468833,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,1.25061483063199
"Outram","China Square",1.28438643,103.8468833,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.92733723102336
"Outram","China Square",1.28438643,103.8468833,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.24717203994285
"Outram","China Square",1.28438643,103.8468833,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.85531975906784
"Outram","Chinatown",1.279790066,103.842499,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0.371819572518758
"Outram","Chinatown",1.279790066,103.842499,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,0.648235437946962
"Outram","Chinatown",1.279790066,103.842499,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,2.80306643801392
"Outram","Chinatown",1.279790066,103.842499,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.47557763608499
"Outram","Chinatown",1.279790066,103.842499,"ALEXANDRA HOSPITAL",1.286829,103.802524,4.51230283872145
"Outram","Pearl's Hill",1.2856128,103.8394202,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0.62645096959403
"Outram","Pearl's Hill",1.2856128,103.8394202,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,0.727851556359041
"Outram","Pearl's Hill",1.2856128,103.8394202,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,2.42251491125586
"Outram","Pearl's Hill",1.2856128,103.8394202,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.91732975660066
"Outram","Pearl's Hill",1.2856128,103.8394202,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,4.06173656152052
"Outram","People's Park",1.281557854,103.8401388,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,0.205979125067972
"Outram","People's Park",1.281557854,103.8401388,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,0.438990094249073
"Outram","People's Park",1.281557854,103.8401388,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,2.51464554969603
"Outram","People's Park",1.281557854,103.8401388,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.33189878699572
"Outram","People's Park",1.281557854,103.8401388,"ALEXANDRA HOSPITAL",1.286829,103.802524,4.22240315087973
"Pasir Ris","Flora Drive",1.359301249,103.9663219,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,2.2540488057025
"Pasir Ris","Flora Drive",1.359301249,103.9663219,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,2.55996808420472
"Pasir Ris","Flora Drive",1.359301249,103.9663219,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,2.76892963666576
"Pasir Ris","Flora Drive",1.359301249,103.9663219,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,5.17694362332443
"Pasir Ris","Flora Drive",1.359301249,103.9663219,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,8.64574874631079
"Pasir Ris","Loyang East",1.367978609,103.9734264,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,2.8605551015898
"Pasir Ris","Loyang East",1.367978609,103.9734264,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,3.24685045445037
"Pasir Ris","Loyang East",1.367978609,103.9734264,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,4.01532747526428
"Pasir Ris","Loyang East",1.367978609,103.9734264,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,6.41517410906499
"Pasir Ris","Loyang East",1.367978609,103.9734264,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,9.10971240195054
"Pasir Ris","Loyang West",1.377010419,103.9707537,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,2.51992017676006
"Pasir Ris","Loyang West",1.377010419,103.9707537,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,3.48508919967939
"Pasir Ris","Loyang West",1.377010419,103.9707537,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,4.667710986117
"Pasir Ris","Loyang West",1.377010419,103.9707537,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,6.97080520076007
"Pasir Ris","Loyang West",1.377010419,103.9707537,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,8.5645649362087
"Pasir Ris","Pasir Ris Central",1.37206455,103.9479394,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,0.184207261506965
"Pasir Ris","Pasir Ris Central",1.37206455,103.9479394,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,1.61771445317587
"Pasir Ris","Pasir Ris Central",1.37206455,103.9479394,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,3.50875393904127
"Pasir Ris","Pasir Ris Central",1.37206455,103.9479394,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,5.25518500697083
"Pasir Ris","Pasir Ris Central",1.37206455,103.9479394,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,6.28757996529358
"Pasir Ris","Pasir Ris Drive",1.368866789,103.9594099,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,1.34246342626813
"Pasir Ris","Pasir Ris Drive",1.368866789,103.9594099,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,1.93531519922115
"Pasir Ris","Pasir Ris Drive",1.368866789,103.9594099,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,3.31891675402773
"Pasir Ris","Pasir Ris Drive",1.368866789,103.9594099,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,5.5006256578215
"Pasir Ris","Pasir Ris Drive",1.368866789,103.9594099,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,7.60515357850222
"Pasir Ris","Pasir Ris Park",1.378681565,103.9558445,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,1.00372015046253
"Pasir Ris","Pasir Ris Park",1.378681565,103.9558445,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,2.57855961386785
"Pasir Ris","Pasir Ris Park",1.378681565,103.9558445,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,4.28877744352123
"Pasir Ris","Pasir Ris Park",1.378681565,103.9558445,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,6.26700648266124
"Pasir Ris","Pasir Ris Park",1.378681565,103.9558445,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,6.90650950627489
"Pasir Ris","Pasir Ris Wafer Fab Park",1.38884074,103.92868,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,2.75980050679337
"Pasir Ris","Pasir Ris Wafer Fab Park",1.38884074,103.92868,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,3.73027811426929
"Pasir Ris","Pasir Ris Wafer Fab Park",1.38884074,103.92868,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,3.86209521780453
"Pasir Ris","Pasir Ris Wafer Fab Park",1.38884074,103.92868,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,3.97483783252524
"Pasir Ris","Pasir Ris Wafer Fab Park",1.38884074,103.92868,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,4.840125926679
"Pasir Ris","Pasir Ris West",1.379286047,103.9398122,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,1.13418921885949
"Pasir Ris","Pasir Ris West",1.379286047,103.9398122,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,2.50776262562446
"Pasir Ris","Pasir Ris West",1.379286047,103.9398122,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,4.44880135958355
"Pasir Ris","Pasir Ris West",1.379286047,103.9398122,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,5.16796440587168
"Pasir Ris","Pasir Ris West",1.379286047,103.9398122,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,5.34256445294569
"Paya Lebar","Airport Road",1.351569683,103.8974159,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,2.26184683536944
"Paya Lebar","Airport Road",1.351569683,103.8974159,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,3.72971383197981
"Paya Lebar","Airport Road",1.351569683,103.8974159,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,4.60631575503555
"Paya Lebar","Airport Road",1.351569683,103.8974159,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,4.66236176143137
"Paya Lebar","Airport Road",1.351569683,103.8974159,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,4.72108485277917
"Paya Lebar","Paya Lebar East",1.355612055,103.9237632,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,2.49472053434869
"Paya Lebar","Paya Lebar East",1.355612055,103.9237632,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,3.27486425305578
"Paya Lebar","Paya Lebar East",1.355612055,103.9237632,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,3.35323333219902
"Paya Lebar","Paya Lebar East",1.355612055,103.9237632,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,3.39010961981696
"Paya Lebar","Paya Lebar East",1.355612055,103.9237632,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,4.15970882618794
"Paya Lebar","Paya Lebar North",1.373165078,103.9257993,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,2.50544129482903
"Paya Lebar","Paya Lebar North",1.373165078,103.9257993,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,2.84311379101605
"Paya Lebar","Paya Lebar North",1.373165078,103.9257993,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,4.03431389317104
"Paya Lebar","Paya Lebar North",1.373165078,103.9257993,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,4.06836463416689
"Paya Lebar","Paya Lebar North",1.373165078,103.9257993,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,4.27056693497824
"Paya Lebar","Paya Lebar West",1.373940064,103.91092,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,2.43639432102138
"Paya Lebar","Paya Lebar West",1.373940064,103.91092,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,2.72981565493349
"Paya Lebar","Paya Lebar West",1.373940064,103.91092,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,3.01278256850359
"Paya Lebar","Paya Lebar West",1.373940064,103.91092,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,4.15893404458498
"Paya Lebar","Paya Lebar West",1.373940064,103.91092,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,4.31215519314165
"Paya Lebar","Plab",1.35749654,103.9114211,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,2.83578140793375
"Paya Lebar","Plab",1.35749654,103.9114211,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,3.85662064649238
"Paya Lebar","Plab",1.35749654,103.9114211,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,4.07267391865896
"Paya Lebar","Plab",1.35749654,103.9114211,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,4.32650061567515
"Paya Lebar","Plab",1.35749654,103.9114211,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,4.48013585355482
"Pioneer","Benoi Sector",1.31775387,103.6865695,"PIONEER POLYCLINIC",1.338732,103.700228,2.78328768703389
"Pioneer","Benoi Sector",1.31775387,103.6865695,"JURONG POLYCLINIC",1.350189,103.730642,6.08366351415426
"Pioneer","Benoi Sector",1.31775387,103.6865695,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,6.71010275378756
"Pioneer","Benoi Sector",1.31775387,103.6865695,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,7.92224515703228
"Pioneer","Benoi Sector",1.31775387,103.6865695,"CLEMENTI POLYCLINIC",1.312991,103.765878,8.83227162268691
"Pioneer","Gul Basin",1.304906913,103.676424,"PIONEER POLYCLINIC",1.338732,103.700228,4.59877453301389
"Pioneer","Gul Basin",1.304906913,103.676424,"JURONG POLYCLINIC",1.350189,103.730642,7.85360637960395
"Pioneer","Gul Basin",1.304906913,103.676424,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,8.2549000291179
"Pioneer","Gul Basin",1.304906913,103.676424,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,9.62566737116181
"Pioneer","Gul Basin",1.304906913,103.676424,"CLEMENTI POLYCLINIC",1.312991,103.765878,9.98478118479193
"Pioneer","Gul Circle",1.315382449,103.6688299,"PIONEER POLYCLINIC",1.338732,103.700228,4.35014312471479
"Pioneer","Gul Circle",1.315382449,103.6688299,"JURONG POLYCLINIC",1.350189,103.730642,7.88635039987937
"Pioneer","Gul Circle",1.315382449,103.6688299,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,8.68371510694567
"Pioneer","Gul Circle",1.315382449,103.6688299,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,9.80299060061695
"Pioneer","Gul Circle",1.315382449,103.6688299,"CLEMENTI POLYCLINIC",1.312991,103.765878,10.7916945533188
"Pioneer","Joo Koon",1.325595774,103.6795218,"PIONEER POLYCLINIC",1.338732,103.700228,2.72614815954491
"Pioneer","Joo Koon",1.325595774,103.6795218,"JURONG POLYCLINIC",1.350189,103.730642,6.30650428917306
"Pioneer","Joo Koon",1.325595774,103.6795218,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,7.30131082036654
"Pioneer","Joo Koon",1.325595774,103.6795218,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,8.26641792765746
"Pioneer","Joo Koon",1.325595774,103.6795218,"CLEMENTI POLYCLINIC",1.312991,103.765878,9.70160306741222
"Pioneer","Pioneer Sector",1.300451089,103.6614519,"PIONEER POLYCLINIC",1.338732,103.700228,6.05804880626957
"Pioneer","Pioneer Sector",1.300451089,103.6614519,"JURONG POLYCLINIC",1.350189,103.730642,9.47350003026135
"Pioneer","Pioneer Sector",1.300451089,103.6614519,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,9.98160172879909
"Pioneer","Pioneer Sector",1.300451089,103.6614519,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,11.3014359742212
"Pioneer","Pioneer Sector",1.300451089,103.6614519,"CLEMENTI POLYCLINIC",1.312991,103.765878,11.6920757566036
"Punggol","Coney Island",1.408327221,103.9225345,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,3.41451015338258
"Punggol","Coney Island",1.408327221,103.9225345,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,3.469941759807
"Punggol","Coney Island",1.408327221,103.9225345,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,4.80326630326012
"Punggol","Coney Island",1.408327221,103.9225345,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,5.61940801180599
"Punggol","Coney Island",1.408327221,103.9225345,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,6.21675683609683
"Punggol","Matilda",1.40269297,103.8970279,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,0.837148424655085
"Punggol","Matilda",1.40269297,103.8970279,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,1.09938762909659
"Punggol","Matilda",1.40269297,103.8970279,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,3.70993310590415
"Punggol","Matilda",1.40269297,103.8970279,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,6.49799865870722
"Punggol","Matilda",1.40269297,103.8970279,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,6.55264301942129
"Punggol","Northshore",1.416208314,103.9067292,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,2.66212065762772
"Punggol","Northshore",1.416208314,103.9067292,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,2.87825694254286
"Punggol","Northshore",1.416208314,103.9067292,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,5.46650506308989
"Punggol","Northshore",1.416208314,103.9067292,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,6.61486931052063
"Punggol","Northshore",1.416208314,103.9067292,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,7.53825636112068
"Punggol","Punggol Canal",1.406674186,103.9178649,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,2.86639700780999
"Punggol","Punggol Canal",1.406674186,103.9178649,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,2.92927265132713
"Punggol","Punggol Canal",1.406674186,103.9178649,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,4.9935190104213
"Punggol","Punggol Canal",1.406674186,103.9178649,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,5.14689084249312
"Punggol","Punggol Canal",1.406674186,103.9178649,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,6.292867995147
"Punggol","Punggol Field",1.394723436,103.9112604,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,1.77689165102216
"Punggol","Punggol Field",1.394723436,103.9112604,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,1.85493736867414
"Punggol","Punggol Field",1.394723436,103.9112604,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,3.65597051318103
"Punggol","Punggol Field",1.394723436,103.9112604,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,4.7392789779702
"Punggol","Punggol Field",1.394723436,103.9112604,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,5.65885121356251
"Punggol","Punggol Town Centre",1.40901648,103.9016324,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,1.68766263548216
"Punggol","Punggol Town Centre",1.40901648,103.9016324,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,1.91766642269025
"Punggol","Punggol Town Centre",1.40901648,103.9016324,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,4.52475111215549
"Punggol","Punggol Town Centre",1.40901648,103.9016324,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,6.51099012380382
"Punggol","Punggol Town Centre",1.40901648,103.9016324,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,7.12716302375543
"Punggol","Waterway East",1.401244981,103.9147591,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,2.3286694355247
"Punggol","Waterway East",1.401244981,103.9147591,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,2.3441031297432
"Punggol","Waterway East",1.401244981,103.9147591,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,4.45985535814032
"Punggol","Waterway East",1.401244981,103.9147591,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,4.82980096177524
"Punggol","Waterway East",1.401244981,103.9147591,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,5.97225383117505
"Queenstown","Commonwealth",1.304947164,103.7998816,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,0.715511289685542
"Queenstown","Commonwealth",1.304947164,103.7998816,"ALEXANDRA HOSPITAL",1.286829,103.802524,2.03595017910481
"Queenstown","Commonwealth",1.304947164,103.7998816,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,2.25632503236835
"Queenstown","Commonwealth",1.304947164,103.7998816,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,3.03829590498367
"Queenstown","Commonwealth",1.304947164,103.7998816,"CLEMENTI POLYCLINIC",1.312991,103.765878,3.88442050692425
"Queenstown","Dover",1.303866586,103.7795454,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,1.14677114355769
"Queenstown","Dover",1.303866586,103.7795454,"CLEMENTI POLYCLINIC",1.312991,103.765878,1.82696802289065
"Queenstown","Dover",1.303866586,103.7795454,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,2.51879855371395
"Queenstown","Dover",1.303866586,103.7795454,"ALEXANDRA HOSPITAL",1.286829,103.802524,3.18030233488654
"Queenstown","Dover",1.303866586,103.7795454,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,4.76919606679223
"Queenstown","Ghim Moh",1.310915458,103.7874853,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,1.94630401945655
"Queenstown","Ghim Moh",1.310915458,103.7874853,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,2.07313294232075
"Queenstown","Ghim Moh",1.310915458,103.7874853,"CLEMENTI POLYCLINIC",1.312991,103.765878,2.41305427241208
"Queenstown","Ghim Moh",1.310915458,103.7874853,"ALEXANDRA HOSPITAL",1.286829,103.802524,3.15723841636266
"Queenstown","Ghim Moh",1.310915458,103.7874853,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,4.48142511672533
